title,website,phone_international,emails,contact_pages,instagram,youtube,twitter,linkedin,facebook
Little Market NYC,http://www.littlemarketnyc.com,tel:+16173722420,hello@littlemarketnyc.com,https://www.littlemarketnyc.com/contact,https://instagram.com/littlemarketnyc,null,https://twitter.com/kikichicc,null,https://facebook.com/littlemarketnyc
Bloomingdale's,https://www.bloomingdales.com/stores/ny/newyork/59-street_1.html,tel:+12127052000,null,null,https://instagram.com/bloomingdales,null,https://twitter.com/bloomingdales,null,https://facebook.com/bloomingdales
The Fulton Center,http://www.fultoncenternyc.com,null,usmedia@urw.com,null,null,null,https://twitter.com/https://www.westfield.com,null,null
Kinokuniya New York,https://usa.kinokuniya.com,tel:+12128691700,nyso@kinokuniya.com,https://usa.kinokuniya.com/contact,https://instagram.com/kinokuniyausa,https://youtube.com/@kinokuniya_usa,https://twitter.com/kinokuniyausa,null,https://facebook.com/kinokuniyausa
Line Friends New York Times Square Store,https://store.linefriends.com,tel:+16465902463,case@kidrobot.com,null,https://instagram.com/linefriends_us,https://youtube.com/channel/UC9HtPH9bBaUHueFdb5ygP5Q,https://twitter.com/_linefriends,null,https://facebook.com/linefriendsusa
Saks Fifth Avenue,https://www.saksfifthavenue.com/locations/s/newyork,tel:+12127534000,null,null,null,null,null,null,null
75 Rockefeller Plaza,https://www.rockefellercenter.com,null,purchase@hero-nyc.com,null,null,null,null,null,null
Nintendo New York,https://www.nintendo.com/new-york,tel:+16464590800,null,https://en-americas-support.nintendo.com/app/contact,https://instagram.com/nintendonyc,https://youtube.com/nintendo,https://twitter.com/nintendonyc,null,https://facebook.com/nintendonyc
Friends NYC,https://friendsnyc.com,tel:+17183866279,orders@friendsnyc.com,null,null,null,null,null,null
The Plaza Boutique,https://theplazanystore.com,tel:+12125465454,plazashops@fairmont.com,null,null,null,null,null,null
I Love NY Gifts by Phantom of Broadway,https://www.ilovenygifts.com,tel:+12127504497,null,null,null,null,null,null,null
American Girl Place New York,https://www.americangirl.com,tel:+18772475223,valid@americangirl.com,null,https://instagram.com/americangirlbrand,https://youtube.com/channel/UC5eLObrzGgC1fxAIjT1KEXg,https://twitter.com/,null,https://facebook.com/americangirl
Disney Store,https://stores.disneystore.com/ny/new%20york/777/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,tel:+12126262910,null,null,null,null,https://twitter.com/disneystore,null,https://facebook.com/disneystore
The LEGO® Store Fifth Avenue,https://www.lego.com/en-us/stores/store/5th-Avenue?y_source=1_MjI2MjYxMDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,tel:+19294933074,and@lego.com,null,https://instagram.com/lego,https://youtube.com/user/LEGO,https://twitter.com/lego_group,https://linkedin.com/company/lego-group,https://facebook.com/lego
Diplomatic Duty Free Shops of New York,http://www.shopddf.com,tel:+12128389151,null,null,null,null,null,null,null
PIQ Grand Central Terminal,http://www.piqgifts.com,tel:+13322651056,customerservice@piqproducts.com,null,null,null,null,null,null
PIQ Rockefeller Center,http://www.piqgifts.com,tel:+12122279273,customerservice@piqproducts.com,null,null,null,null,null,null
NHL Shop New York City,https://shop.nhl.com/?_s=bm-LIDS-RETAIL-GMB,tel:+16468764835,kids@shop.nhl.co,null,null,null,null,null,null
CityStore,https://a856-citystore.nyc.gov,tel:+12123860007,hotels@nyctourism.com,https://a856-citystore.nyc.gov/contactus.aspx,null,https://youtube.com/channel/UClnI1zhyzv_BPb-VSHEtniw,http://twitter.com/nycdcas,null,https://facebook.com/nycdcas
NY Gifts,null,tel:+12129896350,null,null,null,null,null,null,null
Tamashii Nations Store New York,https://tamashiiweb.com/store/new-york,null,null,null,https://instagram.com/tns_newyork,null,https://twitter.com/uwt.js,null,null
I Love NY By Phantom Of Broadway,https://www.ilovenygifts.com,tel:+12129562391,null,null,null,null,null,null,null
I Love NY by Phantom of Broadway,https://www.ilovenygifts.com,tel:+12129750705,null,null,null,null,null,null,null
101 7th Avenue,https://www.regencycenters.com/property/detail/80002/101-7th-Avenue,tel:+12036355560,info@regencycenters.com,https://www.regencycenters.com/contact,https://instagram.com/regencycenters,https://youtube.com/regencycenters,https://twitter.com/regencycenters,https://linkedin.com/company/regency-centers,https://facebook.com/regencycenters
adidas Flagship Store New York,https://go.adidas.com/ihha/11c0ab86,tel:+12128835606,null,null,null,null,null,null,null
Only NY,http://onlyny.com,tel:+16466495673,null,null,https://instagram.com/onlyny,null,https://twitter.com/,null,null
Norrøna Flagship Store New York,https://www.norrona.com/en-GB/stores/norrona-flagship-store-new-york,tel:+19173882110,null,https://www.norrona.com/en-gb/help-me/contact,https://instagram.com/norrona,https://youtube.com/user/NorronaSport,https://twitter.com/norrona,https://linkedin.com/company/norrona-sport-as,https://facebook.com/norrona
Shopping Girlfriend NYC,null,tel:+19178252564,null,null,null,null,null,null,null
IF SOHO NEW YORK,http://ifsohonewyork.com,tel:+12123344964,shop@ifsohonewyork.com,null,https://instagram.com/ifsohonewyork,null,https://twitter.com/,null,https://facebook.com/ifsoho
WESH NYC,https://weshnyc.com,tel:+16466752988,hi@wesh-nyc.com,null,https://instagram.com/wesh.nyc,null,null,null,null
Louis Vuitton New York SoHo,https://us.louisvuitton.com/eng-us/point-of-sale/usa/louis-vuitton-new-york-soho?utm_source=google&utm_medium=organic&utm_campaign=store_listing_storepage,tel:+12122749090,null,null,null,null,null,null,null
Gifts on the Square,https://www.timessquarenyc.org/locations/gifts-on-the-square,null,null,https://www.timessquarenyc.org/times-square-alliance/contact-us,https://instagram.com/timessquarenyc,https://youtube.com/user/TimesSquareTSq,null,https://linkedin.com/company/times-square-alliance,https://facebook.com/timessquarenyc
Spark Pretty,http://sparkpretty.com,tel:+16468500327,contact@sparkpretty.com,null,https://instagram.com/sparkpretty,null,null,null,https://facebook.com/sparkprettynyc
Chanel,https://www.chanel.com/us/storelocator/store/chanel+new+york+city+soho-245/?y_source=1_MTQ5MzA3MTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,tel:+12123340055,null,https://services.chanel.com/en_us/contact,https://instagram.com/chanelofficial,https://youtube.com/user/CHANEL,https://twitter.com/chanel,https://linkedin.com/company/chanel,https://facebook.com/chanel
MUJI Times Square,http://www.muji.com/us,tel:+12123822300,null,null,null,null,null,null,null
Henrik Vibskov Boutique NYC,http://henrikvibskov.com,tel:+12122193950,null,null,http://instagram.com/henrikvibskov,https://youtube.com/user/vibskovboutique,http://twitter.com,null,https://facebook.com/pages/henrik-vibskov-boutique/167691069918835
Assembly New York,http://www.assemblynewyork.com,tel:+12122535393,hello@assemblynewyork.com,null,null,null,null,null,null
Phantom of Broadway,null,tel:+12128401676,null,null,null,null,null,null,null
The LEGO® Store Flatiron District,http://stores.lego.com/en-us/stores/us/flatiron-district?utm_source=Google&utm_medium=Yext&y_source=1_MTY2ODY4ODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,tel:+19293230128,and@lego.com,null,https://instagram.com/lego,https://youtube.com/user/LEGO,https://twitter.com/lego_group,https://linkedin.com/company/lego-group,https://facebook.com/lego
Exit9 Gift Emporium,https://www.shopexit9.com,tel:+12122280145,null,null,https://instagram.com/shopexit9,https://youtube.com/channel/UCN1xunWU5L3GUlF9a3FaVpg/videos,https://s://twitter.com/shopexit9,null,null
Park Souvenirs & Gifts,null,tel:+12128882105,null,null,null,null,null,null,null
The Museum Shop,https://shop.amnh.org,tel:+12123137057,onlinestore@amnh.org,null,null,null,null,null,null
Prada New York Broadway,https://www.prada.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=S306,tel:+12123348888,client.service.americas@prada.com,null,null,null,null,null,null
"Originals Flagship Store New York, Spring Street",https://go.adidas.com/ihha/11c0ab86,tel:+12129660954,null,null,null,null,null,null,null
Louis Vuitton New York Saks Fifth Ave,https://us.louisvuitton.com/eng-us/point-of-sale/usa/louis-vuitton-new-york-saks-5th-avenue-?utm_source=google&utm_medium=organic&utm_campaign=store_listing_storepage,tel:+12126059910,null,null,null,null,null,null,null
Mystique Boutique NYC,http://www.mystiqueboutiquenyc.com,tel:+12129258290,orders@mystiqueboutique.com,null,null,null,null,null,null
The Shop at The Standard,https://shopthestandard.com,tel:+12127845520,null,https://shopthestandard.com/collections/bedding/products/the-standard-x-contact-sports-satin-robe,https://instagram.com/thestandard,null,null,null,null
I Love NY Gifts,http://www.iloveny.com,null,info@iloveny.com,null,https://instagram.com/iloveny,https://youtube.com/user/OFFICIALILOVENY,https://twitter.com/i_love_ny,null,https://facebook.com/iloveny
Stüssy,https://www.stussy.com,tel:+12122261079,visit@stussy.com,null,https://instagram.com/stussy,null,null,null,null
November 19 Shop,http://www.november19market.com,tel:+16468388386,info@november-19.com,null,null,null,null,null,null
Carhartt WIP Store New York,http://us.carhartt-wip.com,tel:+19292090014,shopusa@carhartt-wip.com,null,null,null,null,null,null
MUJI Chelsea,http://www.muji.com/us,tel:+12124149024,null,null,null,null,null,null,null
Celebrate Local - Shop the Best of Ohio,http://www.celebratelocalohio.com,tel:+16144716446,easton@celebratelocalohio.com,http://www.celebratelocalohio.com/pages/contact-us,https://instagram.com/celebratelocal,https://youtube.com/channel/UCXSdXFRS_uKAtCB2LMDSg2Q,https://twitter.com/celebrate_local,null,https://facebook.com/celebratelocal
Easton Town Center,https://eastontowncenter.com,tel:+16143372200,leasing@eastontowncenter.com,null,null,null,null,null,null
Ohio Valley Mall,http://www.ohiovalleymall.net,tel:+17406954526,marketingdirector@ohiovalleymall.net,http://www.ohiovalleymall.net/contact-us,https://instagram.com/ohiovalleymall,https://youtube.com/@OhioValleyMall,https://twitter.com/ohiovalleymall,null,https://facebook.com/ohiovalleymall
Polaris Fashion Place,https://polarisfashionplace.com,tel:+16148461500,first.last@wpgus.com,null,null,null,null,null,null
Destination Outlets,http://www.destinationoutlets.com,tel:+18002139083,info@destinationoutlets.com,https://www.destinationoutlets.com/contact,https://instagram.com/destinationoutlets,null,null,null,https://facebook.com/destinationoutletsjeffersonville
Tanger Outlets Columbus,https://www.tangeroutlet.com/columbus,tel:+17409652927,tangerseviervillemanagement@tangeroutlets.com,null,null,null,null,null,https://facebook.com/events/1005673751500652
Aurora Farms Premium Outlets,https://www.premiumoutlets.com/outlet/aurora-farms,tel:+13305622000,online@shopsimon.com,https://www.premiumoutlets.com/contact,https://instagram.com/aurorafarmspremoutlets,null,null,null,https://facebook.com/aurorafarmspremiumoutlets
Cincinnati Premium Outlets,https://www.premiumoutlets.com/outlet/cincinnati,tel:+15135390710,online@shopsimon.com,https://www.premiumoutlets.com/contact,https://instagram.com/cincinnati_po,null,null,null,https://facebook.com/cincinnatipremiumoutlets
College Traditions,https://www.sportswearcolumbus.com,tel:+13802684618,sales@collegetraditions.com,https://www.sportswearcolumbus.com/contact,https://instagram.com/osutraditions,null,null,null,null
The Shops at Worthington,http://www.experienceworthington.com/shopping,tel:+16148411110,worthingtonpartnership@gmail.com,null,null,null,null,null,null
Shops On Lane Avenue,https://theshopsonlaneavenue.shopkimco.com,tel:+18338004343,policies@kimcorealty.com,null,https://instagram.com/solaneavenue,null,null,null,https://facebook.com/solaneavenue
Ohio Station Outlets,http://www.ohiostationoutlets.com,tel:+13309489929,located@ohiostationoutlets.com,http://www.ohiostationoutlets.com/contact-us,https://instagram.com/ohiostation,null,null,null,https://facebook.com/ohiostation
Statehouse Museum Shop,http://www.statehouseshop.com,tel:+16147289234,museumshop@ohiostatehouse.org,null,https://instagram.com/statehouseshop,null,https://twitter.com/shmuseumshop,null,https://facebook.com/profile.php
Polaris Towne Center,https://www.polariscenters.com,null,email@change.me,https://www.polariscenters.com/leasing-development/contact,null,null,null,null,null
Tigertree,http://www.shoptigertree.com,tel:+16142992660,null,null,https://instagram.com/shoptigertree,null,https://twitter.com/tigertree,null,https://facebook.com/shoptigertree
The Red Stable German Village Souvenirs & Gifts,http://www.theredstable.com,tel:+16148675300,info@theredstable.com,null,null,null,null,null,null
Roscoe Village Shops,https://roscoevillage.com/attractions-activities/the-famous-shops-of-roscoe-village,tel:+17406224877,null,https://roscoevillage.com/contact-us,https://instagram.com/historicroscoevillage,null,https://twitter.com/roscoevillage1,null,https://facebook.com/historicroscoevillage
The Mall at Tuttle Crossing,https://www.shoptuttlecrossing.com,tel:+16147983023,online@aeropostale.com,https://www.shoptuttlecrossing.com/contact-us,https://instagram.com/mallattuttle,null,null,null,https://facebook.com/mallattuttlecrossing
Buckeye Grove Shopping Center,http://google.com/url?q=https%3A%2F%2Fbusiness.google.com%2Fwebsite_shared%2Flaunch_bw.html%3Ff%3Dhttps%3A%2F%2Famzn.to%2F4bS7lcM,null,null,null,null,null,null,null,null
Easton Gateway,https://eastontowncenter.com/easton-gateway,tel:+16144167000,null,https://eastontowncenter.com/contact,https://instagram.com/eastontownctr,https://youtube.com/channel/UCUeDOi-FSc2vjQRwVmxiXeg,null,null,https://facebook.com/eastontowncenter
The Shoppes at River Ridge,https://www.theshoppesatriverridgedublin.com,tel:+16147179002,null,https://www.theshoppesatriverridgedublin.com/contact,null,null,null,null,null
Helen Winnemore's,http://www.helenwinnemores.com,tel:+16144445850,info@helenwinnemores.com,null,https://instagram.com/helenwinnemores,null,null,null,https://facebook.com/helenwinnemores
The Shops at Boardman Park,http://www.shopsatboardmanpark.com,tel:+13307582424,info@shopsatboardmanpark.com,https://www.shopsatboardmanpark.com/contact,null,null,null,null,https://facebook.com/the-shops-at-boardman-park-129271870447557
Town & Country Shopping Center,null,tel:+16143725197,null,null,null,null,null,null,null
Buckeye Corner,https://www.lids.com/store/buckeye-corner-buckeye-corner-polaris-fashion-place/sd-10897101+z-9920640-1083357286?_s=bm-LIDS-RETAIL-GMB,tel:+16148460360,chakie8074@gmail.com,null,null,null,null,null,null
Berlin Village Antique Mall,http://www.berlinvam.com,tel:+13308934100,null,null,null,null,null,null,null
I Love Cincinnati Shop,http://www.ilovecincinnatishop.com,tel:+15133814401,null,http://www.ilovecincinnatishop.com/contact,null,null,null,null,https://facebook.com/ilovecincinnatishop
Olentangy Plaza,http://google.com/url?q=https%3A%2F%2Fbusiness.google.com%2Fwebsite_shared%2Flaunch_bw.html%3Ff%3Dhttps%3A%2F%2Famzn.to%2F3y8otgQ,tel:+18338004343,null,null,null,null,null,null,null
